timestamp,itemid,property,value
1432436400000,283412,888,1196991 625120 992862 677128 221748 1185589 n25.920 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 769062 1284577 992862 625815 1119999 1284577 288796 1284577 814297 670753 n96.000
1432436400000,164939,546,769062
1432436400000,418148,354,1116693
1432436400000,47483,747,769062
1432436400000,416236,698,726714
1432436400000,283416,283,298380 1090933 1325195 n32943744.000
1432436400000,406425,790,n5520.000
1432436400000,29043,227,931348 460346 630194
1432436400000,366143,112,679677
1432436400000,236003,962,664227
1432436400000,150870,888,605894
1432436400000,70319,888,937966
1432436400000,324832,764,1285872
1432436400000,457061,available,1
1432436400000,238837,689,150169 108779
1432436400000,4560,278,769062
1432436400000,50411,1054,n84.000 639502 n96.000
1432436400000,5933,681,842796
1432436400000,441114,698,722494
1432436400000,154521,619,n720.000 1187104
1432436400000,465050,400,n416.400 424566
1432436400000,299188,431,769062
1432436400000,97227,243,288388 733763
1432436400000,70509,202,1093699 79312
1432436400000,7040,available,0
1432436400000,99810,available,0
1432436400000,84407,235,1277294
1432436400000,393391,96,n180.000
1432436400000,339869,available,1
1432436400000,446943,202,395564
1432436400000,288384,283,973160 1325152 n8448.043 1325152 1000173 312815 973160 150169 383160 1263902 30603 276739 891094 237874 895949 1258562 367747 108788 206594 30517 875985 367747 108788 196430 30517 875985 834282 973160 5041 1266913
1432436400000,425183,678,1164943
1432436400000,458408,709,396030 1235287
1432436400000,217444,976,n12.000 1135780
1432436400000,380762,689,471783 827388
1432436400000,29902,790,n294360.000
1432436400000,34562,325,355523 30603 1168024
1432436400000,205987,745,n462.000 639502 n14784.000 1144008
1432436400000,30923,713,584147
1432436400000,413315,935,769062
1432436400000,9036,689,337402
1432436400000,443069,1097,n18000.000 655992
1432436400000,45497,102,769062
1432436400000,201470,917,n5431282800.000
1432436400000,249340,888,875985 1011999 237874 482080 1128577 959897
1432436400000,32268,888,1324053 162918
1432436400000,219598,819,1200832
1432436400000,6404,611,n1536.000 545395
1432436400000,320509,189,117221
1432436400000,106162,1054,n180.000 639502 n192.000
1432436400000,167610,888,150169 727528 1310452 n90000.000
1432436400000,156047,969,n2880.000 628176 n3840.000
1432436400000,37082,678,140639
1432436400000,434375,810,769062
1432436400000,151647,355,769062
1432436400000,950,283,554317 267448 585538
1432436400000,246732,400,n499.200 424566
1432436400000,216761,888,150169 820477 437265 621217 n48.000 n84.000
1432436400000,402188,categoryid,1634
1432436400000,308224,964,n2640.000 1128577
1432436400000,151131,28,150169 780351
1432436400000,241044,1036,961511
1432436400000,37906,566,269011 n780.000 424566
1432436400000,255890,839,177151 64816 133116
1432436400000,207673,categoryid,730
1432436400000,103099,38,769062
1432436400000,250042,713,810701 621873 1206554 557081
1432436400000,201837,764,1285872
1432436400000,215147,927,n120.000
1432436400000,452264,224,218962
1432436400000,173671,921,769062
1432436400000,42554,837,769062
1432436400000,146113,461,988697 536530
1432436400000,461813,962,664227
1432436400000,226862,434,769062
1432436400000,178669,888,43790 1247352
1432436400000,329201,categoryid,1613
1432436400000,172264,698,598729
1432436400000,344506,107,769062
1432436400000,431041,178,769062
1432436400000,404258,776,525809
1432436400000,449944,698,476252 945042
1432436400000,427796,120,188051 1211923 923584
1432436400000,225092,790,n237120.000
1432436400000,328796,434,769062
1432436400000,299570,227,1115994
1432436400000,275403,available,0
1432436400000,340312,202,504449 n29292.000
1432436400000,172034,888,711074
1432436400000,314447,810,n108.000 1175087 n120.000 340771
1432436400000,402272,790,n18120.000
1432436400000,127772,888,254353 205303 724092
1432436400000,129129,227,1182824 150169 1263524
1432436400000,35796,763,880257
1432436400000,101131,42,1257905
1432436400000,31957,0,769062
1432436400000,397712,839,1315989
1432436400000,277966,713,1262216
1432436400000,428322,701,677966
1432436400000,423529,410,760723 150169 674092
1432436400000,197869,810,n180.000 424566
1432436400000,252459,348,784788 1033990
1432436400000,427563,19,n144.000 309206
1432436400000,393344,776,709624
1432436400000,209663,931,814297 670753 n84.000 685584 1036095 604655
1432436400000,186268,28,150169 610517
1432436400000,290921,839,1101877
1432436400000,180318,202,33983 1102492 208371 963269
1432436400000,72421,839,1089957
1432436400000,94250,202,641987 630769
1432436400000,54354,888,1211951
1432436400000,57441,776,534533
1432436400000,185302,369,853914
1432436400000,159399,227,5950 562228 647527
1432436400000,289348,678,127431
1432436400000,15614,441,n960.000
1432436400000,398587,663,n204.000
1432436400000,336717,953,769062
1432436400000,140630,434,769062
1432436400000,130170,558,640322
1432436400000,388983,888,1013208
1432436400000,396772,19,1297729 n36.000 350726 30603 832471
1432436400000,265600,917,950731 1312752
1432436400000,21968,202,n56844.000
1432436400000,129870,638,n12.000
1432436400000,98008,888,1168024 726612 237874 1217386
1432436400000,94775,888,150169 727528 169447 970593
1432436400000,182710,6,904207
1432436400000,213247,888,1137758 1088041 237874 675671
1432436400000,152603,917,1099456 1002448 477680
1432436400000,253441,790,n34056.000
1432436400000,108705,976,n16.800 1135780
1432436400000,201576,614,667149
1432436400000,258290,364,629886
1432436400000,358715,42,n288.000
1432436400000,146745,713,784581
1432436400000,392601,581,181384
1432436400000,434284,1032,98606
1432436400000,92806,720,109425 10317
1432436400000,241160,807,171579
1432436400000,423929,839,1101877
1432436400000,406842,available,0
1432436400000,58603,202,1299781 n420120.000 1141184
1432436400000,225444,810,n96.000 424566
1432436400000,99125,230,1096229
1432436400000,409517,89,769062
1432436400000,331691,888,202346
1432436400000,392582,19,1297729 n24.000 350726 30603 832471
1432436400000,77698,696,911286 1284577 1240261
1432436400000,298595,761,n25.800 190776
1432436400000,211588,689,150169 1002405
1432436400000,113386,888,374634
1432436400000,240362,888,888666 60172 260698 n660.000
1432436400000,263678,888,1148626
1432436400000,54169,202,85973 302378
1432436400000,140456,689,150169 108779
1432436400000,311652,899,980836
1432436400000,134866,243,520470
1432436400000,5732,847,769062
1432436400000,94164,202,1129522 286484
1432436400000,327372,630,545762
1432436400000,367393,227,827388
1432436400000,384096,468,n24.000 272976
1432436400000,111850,96,n204.000
1432436400000,166157,364,535095
1432436400000,413184,790,n9600.000
1432436400000,16449,categoryid,1404
1432436400000,261157,1036,769062 1154859 769062
1432436400000,264279,501,769062 1161933
1432436400000,138134,654,769062
1432436400000,395881,452,992862 951748 685028
1432436400000,426415,202,1326020 960601 n207.600
1432436400000,329825,978,647240
1432436400000,9925,available,0
1432436400000,212239,663,n220.800
1432436400000,179764,678,601838
1432436400000,310255,186,711000
1432436400000,351717,790,n21960.000
1432436400000,19051,640,769062
1432436400000,291654,202,140639 280127
1432436400000,119570,1032,1015535
1432436400000,227799,719,n12.000 593897
1432436400000,375730,807,769062
1432436400000,138540,112,679677
1432436400000,109219,790,n100080.000
1432436400000,232731,119,936678
1432436400000,235811,369,1141651
1432436400000,433646,776,32039
1432436400000,286714,839,770518
1432436400000,145190,689,150169 1002405
1432436400000,463406,689,150169 108779
1432436400000,90432,1064,708480 319157 612565
1432436400000,179947,378,491900
1432436400000,94024,434,769062
1432436400000,12188,888,1104376 916731
1432436400000,221558,888,916731 575349 1169762 230420
1432436400000,339978,227,188678 598729 30603 520470
1432436400000,261568,546,365200 1071221
1432436400000,446086,783,1116693
1432436400000,294138,839,1049296 934497
1432436400000,345395,928,769062
1432436400000,421459,978,769062
1432436400000,336776,0,440924 680327
1432436400000,175906,343,768871
1432436400000,309474,544,992862 695898 n11400.000
1432436400000,97223,689,150169 108779
1432436400000,249984,839,282651
1432436400000,224321,28,150169 610517
1433041200000,362014,364,360972
1433041200000,390673,928,2242
1433041200000,256735,917,284388
1433041200000,247434,619,n6000.000 1187104
1433041200000,270332,302,769062
1433041200000,283,227,1030862
1433041200000,310999,434,769062
1433041200000,9448,678,1259877
1433041200000,53856,888,693140
1433041200000,229054,558,788957
1433041200000,34232,962,664227
1433041200000,229487,28,150169 610517
1433041200000,168202,1036,1154859
1433041200000,14469,928,1197088 415206
1433041200000,66722,689,769062
1433041200000,82217,categoryid,1250
1433041200000,350377,categoryid,1351
1433041200000,203924,550,769062
1433041200000,56811,917,1196888
1433041200000,116067,839,305166
1433041200000,449588,446,769062
1433041200000,224096,107,769062
1433041200000,135981,839,820477
1433041200000,88573,categoryid,1069
1433041200000,347136,202,1196991 22788
1433041200000,225627,434,769062
1433041200000,153918,708,468330
1433041200000,147302,available,0
1433041200000,446147,364,169689
1433041200000,100462,581,181384
1433041200000,99538,227,550504 827388
1433041200000,239560,47,910059
1433041200000,342246,575,967080 1328698 373266
1433041200000,67064,790,n6480.000
1433041200000,104194,710,1206543 n108.000 798006 190776
1433041200000,323595,300,879669
1433041200000,187719,928,769062
1433041200000,264590,202,91945
1433041200000,400520,38,769062
1433041200000,240260,283,945360 827388 404819 25313 751269 939053 841453 404819 n897396.000 25313 751269 939053 841453 224903 639502 1128577 481453 n36.000 1279422
1433041200000,219473,available,0
1433041200000,207444,202,225539 266066
1433041200000,311455,243,341599
1433041200000,398439,911,237874 1287753 509892
1433041200000,304765,790,n14400.000
1433041200000,40941,566,n309.600 424566
1433041200000,431065,631,n1200.000 988555
1433041200000,117893,917,1245760
1433041200000,403149,283,1035589 294061 31884 706003
1433041200000,187233,283,1314495 633705 5135 248716
1433041200000,85057,888,1097748
1433041200000,314802,107,769062
1433041200000,11672,698,1283144 353870
1433041200000,435006,764,1285872
1433041200000,86288,941,351090
1433041200000,274435,928,1154859
1433041200000,351341,776,201168
1433041200000,36504,790,n33240.000
1433041200000,390155,451,1141052 n48.000
1433041200000,311850,354,1116693
1433041200000,101876,698,1249027
1433041200000,298211,888,150169 347158 1158238 726612 86628
1433041200000,54967,888,242881 947935
1433041200000,254120,663,n187.200
1433041200000,457780,categoryid,1245
1433041200000,67908,790,n126960.000
1433041200000,358319,748,397563
1433041200000,359559,1095,769062
1433041200000,169937,364,830197
1433041200000,387894,624,215341
1433041200000,308014,771,n15.600 190776 639502 n32.400 190776
1433041200000,80711,19,n108.000 350726 30603 832471
1433041200000,359482,1032,1015535
1433041200000,81783,790,n51720.000
1433041200000,115964,354,769062
1433041200000,283362,888,150169 915957 727528 1107716
1433041200000,128353,790,n25920.000
1433041200000,42303,11,n23040.000 628176 n12960.000
1433041200000,342317,888,745751
1433041200000,26646,446,769062
1433041200000,222712,202,984871
1433041200000,342334,283,452320 853231 319115 873848
1433041200000,290743,945,n240.000 910945 639502 n240.000 1297962
1433041200000,146732,197,147558 1272537
1433041200000,336326,603,n3000.000 443786
1433041200000,251346,398,410738
1433041200000,347771,364,159829
1433041200000,212672,917,158042
1433041200000,465818,792,1116693
1433041200000,314434,available,0
1433041200000,355799,928,769062
1433041200000,121337,264,150169 727528
1433041200000,347477,790,n14520.000
1433041200000,352624,501,769062
1433041200000,248919,0,769062
1433041200000,54380,204,992862 951748 1011636 641477
1433041200000,378966,369,488660
1433041200000,282663,785,992862
1433041200000,98318,28,150169 585636 30603 752414
1433041200000,184071,663,n207.600
1433041200000,58680,790,n35400.000
1433041200000,420938,636,162622 1033990
1433041200000,32648,765,769062
1433041200000,447266,364,1102920
1433041200000,464857,678,815804 1111308
1433041200000,23125,678,895640
1433041200000,79102,227,1037891
1433041200000,280323,888,980540 1287302
1433041200000,140257,42,535245
1433041200000,245128,159,519769
1433041200000,316401,314,n60.000 1128577
1433041200000,426928,888,426774 749320 77232 237874 1189968
1433041200000,208133,112,679677
1433041200000,100517,202,1244910 703408 564610 600614
1433041200000,7615,categoryid,1250
1433041200000,428371,54,709607
1433041200000,101538,790,n0.000
1433041200000,307089,764,1285872
1433041200000,463696,588,769062
1433041200000,207123,790,n63240.000
1433041200000,30423,980,1116693
1433041200000,299522,681,842796
1433041200000,220984,112,679677
1433041200000,161604,764,1285872
1433041200000,23959,961,1276715
1433041200000,248602,521,769062
1433041200000,106376,278,769062
1433041200000,166276,790,n9360.000
1433041200000,128445,6,1196321
1433041200000,86816,602,663779
1433041200000,389902,28,150169 727528
1433041200000,247682,6,305351 18800
1433041200000,54266,764,1285872
1433041200000,116480,294,769062
1433041200000,363531,6,598588 150169 410229
1433041200000,161653,790,n21480.000
1433041200000,13078,28,150169 610517
1433041200000,174413,790,n21720.000
1433041200000,121953,6,177813
1433041200000,341231,38,769062
1433041200000,93753,898,769062
1433041200000,84841,810,n2040.000 424566 1175087 n1080.000 424566
1433041200000,457177,685,n1440.000
1433041200000,129146,227,733041
1433041200000,53368,790,n23076.000
1433041200000,327764,776,139759
1433041200000,144688,159,519769
1433041200000,308397,categoryid,844
1433041200000,128679,486,743084 86628
1433041200000,430949,364,1219958
1433041200000,111549,348,1325631
1433041200000,231081,713,140286 167743
1433041200000,421206,678,127431
1433041200000,87632,139,n5400.000 270060 924073
1433041200000,399365,6,740734 250259
1433041200000,248842,888,767336
1433041200000,145241,917,n377640.000
1433041200000,116639,202,285725 n52320.000 1069802
1433041200000,318413,159,519769
1433041200000,423680,810,n168.000 1175087 n108.000 1175087 n60.000 424566
1433041200000,191623,available,0
1433041200000,342674,763,17920
1433041200000,76197,678,212916
1433041200000,350582,19,1297729 n0.000 309206
1433041200000,372042,1000,871215 1022520
1433041200000,321393,6,406816 750541
1433041200000,406316,343,373953
1433041200000,314042,348,452320 853231
1433041200000,327414,1050,n120.000 964443
1433041200000,35224,810,n456.000
1433041200000,13815,888,110091 273705
1433041200000,193772,790,n19920.000
1433041200000,27955,112,679677
1433041200000,226766,992,n14.400 404373
1433041200000,339940,38,769062
1433041200000,385564,342,1332287 424566
1433041200000,8805,364,65368
1433041200000,150040,678,977205
1433041200000,443735,928,961511
1433041200000,196856,790,n96480.000
1433041200000,374069,888,413760 373953 778004 648132 1072279 154387
1433041200000,165482,619,n3840.000 1187104
1433041200000,152887,810,1299781
1433041200000,311377,704,1154859
1433041200000,179538,230,1096229
1433041200000,293752,categoryid,56
1433041200000,116171,888,144249 n24.000 969301
1433041200000,345807,119,150169 639134
1433041200000,348062,873,892415 385767
1433041200000,98893,400,n714.000 n672.000 424566
1433041200000,399189,available,0
1433041200000,22104,888,n828.000
1433041200000,227988,107,769062
1433041200000,69829,112,679677
1433041200000,392904,6,112336
1433041200000,323051,227,8496
1433041200000,116580,663,n121.200
1433041200000,48060,962,664227
1433041200000,363249,790,n23400.000
1433041200000,340895,698,1134000
1433041200000,128332,809,769062
1433041200000,378087,283,726714 422480 286312 1288352 1154432 340595 153715 422480 726714 286312 1288352 1154432 95870 3110 150169 610517 1178208 261772 350726 269926 85384 117991 298431 180133 581854 834370 890280 904144 1024573 726714 9652
1433041200000,35566,1031,440811
1433041200000,386596,917,771461
1433041200000,183084,917,253382
1433041200000,76592,709,396030 1235287
1433041200000,29583,225,1066831 n10200.000
1433041200000,274238,112,679677
1433041200000,407208,461,988697 581051
1433041200000,83810,981,1305534 664227 769062
1433041200000,264059,28,150169 610517
1433041200000,275410,202,1055610 322200 1175145 n23460.000
1433041200000,456634,888,1195704
1433041200000,122103,159,519769
1433041200000,90531,678,212349
1433041200000,224977,313,n420.000
1433041200000,15593,19,n84.000 350726
1433041200000,165243,917,n867132.000
1433041200000,103746,689,150169 274770 79212
1433041200000,286246,283,823435 945042 140639 208535 864091 1075463 639502 629577 405769 945042 140639 1004135 639502 312815 807503 1114818 132466 325894 1262898 1220366 1059856 677588 766810 945042 429140 386817 932457 379482 727209 246175
1433041200000,347891,776,581432
1433041200000,423335,202,8113
1433041200000,447700,917,54406 n24468.000
1433041200000,226552,available,0
1433041200000,19280,42,602111
1433041200000,102895,112,679677
1433041200000,74388,839,722499
1433041200000,453374,763,880257
1433041200000,328372,available,0
1433041200000,72922,917,1027510 320284
1433041200000,101427,917,168655
1433041200000,107941,202,983965 201986
1433041200000,150669,202,367530
1433041200000,203666,698,253511
1433041200000,9895,726,n24576.000 545395
1433041200000,122807,701,677966
1433041200000,252256,888,1093764 n466464.000
1433041200000,354308,764,1285872
1433041200000,449502,698,726714
1433041200000,231623,490,162165
1433041200000,222040,888,5135 55637 787094 541123 992862 951748 1011636 1284577 1155801 1284577 n38.400 1135780 1284577 n72.000 1187104 1319429 661116 1257525 1284577 n12000.000 1187104 1284577 618514 980588 719339 1284577 670753 n96.000 1284577 961388
1433041200000,172480,839,435885
1433041200000,104702,452,992862 951748 685028
1433041200000,260837,888,777990
1433041200000,174478,620,664227
1433041200000,369605,689,150169 108779
1433041200000,26421,785,992862
1433041200000,364668,categoryid,1196
1433041200000,101039,364,1108140
1433041200000,111888,490,162165
1433041200000,304434,243,581873
1433041200000,256182,available,0
1433041200000,405198,888,1281131
1433041200000,10218,790,n45360.000
1433041200000,64485,797,550805
1433041200000,318277,451,1141052 n48.000
1433041200000,448909,283,316731 31884 1237687 1010811 807759 639502 579584 584147 1073941 1041058 430400 639502 1124360 52572 639502 1274040 440232 359252 639502 n240.000 n0.000 99647 202008 113490 690559 30603 624174 986284 51210 1210094 653611 203603
1433041200000,405224,839,126703
1433041200000,317268,33,279887 421694
1433041200000,407340,888,425169 540145 1251875
1433041200000,404200,112,679677
1433041200000,313641,348,23569 232903 1284577 1254784
1433041200000,370471,364,1176789
1433041200000,413583,960,769062
1433041200000,369560,713,118581
1433041200000,138790,790,n22800.000
1433041200000,328741,38,769062
1433041200000,88462,112,679677
1433041200000,217362,994,150169 119273 820477 437265 1103947 n121.200
1433041200000,81627,847,769062
1433041200000,358866,283,605947 505421 945042 n30.000 952635 269672 795095
1433041200000,215699,888,846883 1071661 220589
1433041200000,321386,790,n94320.000
1433041200000,253379,888,150169 1332384 491435 1251789
1433041200000,120242,364,623054
1433041200000,271612,6,668584
1433041200000,115109,6,1055600
1433041200000,278141,364,82074
1433041200000,371375,408,769062
1433041200000,1385,790,n779760.000
1433041200000,13178,810,1325745
1433041200000,205315,1032,1015535
1433041200000,426321,159,519769
1433041200000,206850,839,28334
1433041200000,217688,227,1115994
1433041200000,190042,830,373898
1433041200000,175537,619,n1920.000 1187104
1433041200000,59001,227,984245 1322342
1433041200000,152549,521,769062
1433041200000,182887,790,n36060.000
1433041200000,13903,107,769062
1433041200000,145862,364,826648
1433041200000,235466,678,1318713
1433041200000,371101,1050,769062
1433041200000,215326,348,452320 853231
1433041200000,198178,398,308950
1433041200000,40250,187,1116693
1433041200000,97742,570,531626
1433041200000,430902,159,519769
1433041200000,287921,678,692393 1122965
1433041200000,199573,888,715738 884248 198153 1304523 126782
1433041200000,76221,227,215525 150169 1268210 736235
1433041200000,395971,698,1037891
1433041200000,203123,354,1116693
1433041200000,169730,112,679677
1433041200000,412853,283,1249027 820477 906660
1433041200000,121477,888,253511 695555 1150811 152886
1433041200000,267769,790,n46800.000
1433041200000,337052,776,519218
1433041200000,355691,681,814297 670753 n84.000 685584 789585 n768.000 535229
1433041200000,55452,917,597637
1433041200000,96010,713,584147
1433041200000,318934,698,1269060
1433041200000,439589,790,n285480.000
1433041200000,124147,283,463233 193239 784621 264194 304474 557389 232057 462427 784621 264194 304474 1071049 312815 1051562 983704 463233 1157397 193239 237874 1294013 928736 142510 796845 161652 150169 620268 972925 1128577 573072 463233 580465 312815
1433041200000,320419,480,1007882
1433041200000,445882,112,679677
1433041200000,125186,227,460346 630194
1433041200000,212779,1064,708480 1139618 612565
1433041200000,266858,283,995352 150169 812456 849050 1195920 656894 158135 363182
1433041200000,370309,202,400396 796269
1433041200000,250567,550,769062
1433041200000,31270,839,1150811 1182505
1433041200000,435750,807,769062
1433041200000,407996,637,n24.000 1144008
1433041200000,77561,227,1284707 31884
1433041200000,291141,398,308950
1433041200000,9297,755,769062
1433041200000,190851,283,1037891 286484 241603 1010685 286484 241603 1010685 92874 224903 1097148 269926 883577 376369 589125 3608 30603 834809 821952 949802 1144520 418473 150169 1192670 30603 369678 98614 906792 855390 49647 1322342 43765 265276 849506 30603 1128577 642930 1273286
1433041200000,262922,available,0
1433041200000,436428,764,1285872
1433041200000,387598,1031,861995
1433041200000,255114,159,519769
1433041200000,344807,202,150169 257131 387911 656656
1433041200000,159072,790,n85200.000
1433041200000,70958,659,521746
1433041200000,221975,981,664227
1433041200000,86043,215,267593
1433041200000,391844,categoryid,74
1433041200000,129478,888,150169 727528 20836 624616 1225584 2873
1433041200000,361289,917,828453
1433041200000,356226,33,1228532
1433041200000,311489,663,n184.800
1433041200000,301528,704,726612
1433041200000,399498,888,202288
1433041200000,292552,238,769062
1433041200000,79117,325,520220 1010057
1433041200000,399784,776,738915
1433041200000,23942,698,305351 937279
1433041200000,275334,764,1285872
1433041200000,210073,160,769062
1433041200000,91542,917,349630
1433041200000,405741,19,n36.000 309206
1433041200000,169979,364,346543
1433041200000,216176,698,253511 266750
1433041200000,183268,956,769062
1433041200000,352669,678,856768
1433041200000,401430,841,1302691 318063 n24.000 242498
1433041200000,313656,348,23569 1111509 16970 373898
1433041200000,457329,283,375559 663739 945499 n2448.000 196609
1433041200000,169083,764,1285872
1433041200000,330658,112,679677
1433041200000,305008,454,952750 1263557
1433041200000,408817,available,0
1433041200000,313255,112,679677
1433041200000,11596,790,n4080.000
1433041200000,411810,369,1141651
1433041200000,435713,335,769062
1433041200000,87848,879,810323
1433041200000,392694,112,679677
1433041200000,284777,790,n3528.000
1433041200000,266914,28,150169 610517
1433041200000,395640,839,607020 848132
1433041200000,357222,283,681776 193781 350760 172696
1433041200000,157957,112,679677
1433041200000,254806,928,769062
1433041200000,140650,776,420618
1433041200000,15670,1090,769062
1433041200000,130572,962,664227
1433041200000,422085,categoryid,683
1433041200000,244154,6,1055600
1433041200000,439482,888,30853 685584 1216434
1433041200000,6786,790,n325080.000
1433041200000,340477,689,471783 827388
1433041200000,463044,678,1101877
1433041200000,75855,categoryid,1120
1433041200000,40128,6,274770 1091142
1433041200000,453047,283,861995 820477 47427 150169 1103947 n121.200 872298 205091 820477 435531 1128577 108953 304277 525048 220056 269926 820477 437265 621217 n36.000 237874 1246572 1323749 1297729 51269 913084 1128577 1201794 117991 697765 1140294 984060 636950 119273
1433041200000,129169,364,993988
1433041200000,232231,764,1285872
1433041200000,145619,28,150169 610517
1433041200000,62436,790,n95640.000
1433041200000,426842,764,1285872
1433041200000,95049,810,n1104.000
1433041200000,350447,230,1298303
1433041200000,209063,19,1297729 n36.000 350726 30603 832471
1433041200000,301119,235,1277294
1433041200000,143791,719,n12.000 593897
1433041200000,188018,689,150169 1002405
1433041200000,289758,960,769062
1433041200000,331201,28,150169 1037891
1433041200000,308393,16,523129
1433041200000,33582,available,0
1433041200000,214440,348,530843
1433041200000,278868,974,127030
1433041200000,122980,227,1249027
1433041200000,267401,159,519769
1433041200000,408243,categoryid,911
1433041200000,218888,696,911286 1284577 1240261
1433041200000,261671,227,628374 24927
1433041200000,189112,521,769062
1433041200000,421796,566,n303.600 424566
1433041200000,193180,588,1186729 681805 612841
1433041200000,426716,1037,769062 1161933
1433041200000,242896,159,519769
1433041200000,265955,362,373266 424566
1433041200000,79495,107,769062
1433041200000,409417,available,0
1433041200000,310754,888,1332384 1036514 635635 n876.000 1175087 n504.000 1175087 n708.000 424566 385480 1297729 n24.000 350726 30603 832471
1433041200000,391117,713,1103618
1433041200000,238648,761,n37.200 190776
1433041200000,371011,available,0
1433041200000,255918,719,n36.000 593897
1433041200000,377419,categoryid,1483
1433041200000,301408,364,206026
1433041200000,64414,available,0
1433041200000,389188,1037,433434
1433041200000,294901,928,1133979
1433041200000,153536,283,1132099 286484 1024724 743388 1278103 1323342 857932 827166 209791 992688 1034951 286484 1267607 316838 740020 340566 21098 1117511 581854 1174295 987587 1161933 1323749 1089129 1097825 30603 460346 1235560 568015 1207446 64681
1433041200000,346401,6,1152934 1238769
1433041200000,354785,917,852073 12587 150189
1433041200000,105402,790,n370800.000
1433041200000,172229,available,0
1433041200000,242340,348,457851 431619 1338115
1433041200000,119346,776,1329342
1433041200000,126521,790,n75360.000
1433041200000,106481,810,769062
1433041200000,91725,689,150169 274770 79212
1433041200000,181312,46,769062
1433041200000,146017,categoryid,1432
1433041200000,425293,434,769062
1433041200000,252761,6,990525 188678
1433041200000,211610,790,n41880.000
1433041200000,440451,698,1214748 593897
1433041200000,260559,categoryid,619
1433041200000,161244,441,n1320.000
1433041200000,338084,678,425764
1433041200000,60867,888,n197904.000
1433041200000,196145,98,n192.000 1169762
1433041200000,308745,689,150169 727528 45064 28974 304960
1433041200000,2900,available,0
1433041200000,107036,available,0
1433041200000,203024,277,n139.200
1433041200000,76081,112,679677
1433041200000,226305,993,1070307
1433041200000,385451,764,1285872
1433041200000,355736,422,769062
1433041200000,382794,764,1285872
1433041200000,287728,227,448741 448741
1433041200000,303403,42,769062
1433041200000,31134,888,955321 947878 1246541 1213048
1433041200000,228195,810,769062
1433041200000,284111,1066,n28.200 424566
1433041200000,194974,159,519769
1433041200000,407013,776,699398
1433041200000,36568,928,871271
1433041200000,9363,689,150169 1002405
1433041200000,335871,790,n10200.000
1433041200000,207244,159,519769
1433041200000,459202,categoryid,1675
1433041200000,228744,888,4304
1433041200000,398586,38,769062
1433041200000,197270,790,n81480.000
1433041200000,372728,227,1322342 150169 1139669
1433041200000,91869,550,769062
1433041200000,397664,243,1062526
1433041200000,140999,839,166897 688107
1433041200000,416687,776,640482
1433041200000,99866,available,0
1433041200000,51134,categoryid,508
1433041200000,319725,227,726393 41196
1433041200000,460252,6,245617
1433041200000,254927,888,1173363 1112205 656987
1433041200000,449465,available,0
1433041200000,325352,888,703504 30603 1201060 1036954
1433041200000,306169,71,1273265
1433041200000,365689,719,n12.000 593897
1433041200000,257040,283,726714 422480 957687 816922 690064 957687 390636 639502 150169 610517 1128577 518047 1297729 284930 309206 1178208 261772 350726 543387 1306028 610340 157939 718248 94244 379482 691345 1318821 157939 162014 690064 550869 47098 457851 32675
1433041200000,169270,698,1097714 37346
1433041200000,190976,categoryid,1404
1433041200000,64633,584,769062
1433041200000,406822,678,508476
1433041200000,157888,790,n57960.000
1433041200000,436538,28,150169 911286
1433041200000,226963,790,n32880.000
1433041200000,306529,810,1197299
1433041200000,75599,available,0
1433041200000,287214,categoryid,414
1433041200000,273382,790,n11400.000
1433041200000,441045,76,769062
1433041200000,102634,202,87916 n483756.000
1433041200000,164204,1036,999696
1433041200000,25439,101,769062
1433041200000,150977,928,769062
1433041200000,58967,776,548982
1433041200000,352684,112,679677
1433041200000,113442,888,74369 574514
1433041200000,217674,698,188678 1095950 58077
1433041200000,80200,227,726393 41196
1433041200000,302306,678,150012
1433041200000,459362,451,1141052 n25.200
1433041200000,451727,939,769062
1433041200000,47967,720,593601 n6000.000 10317
1433041200000,371743,543,871215 918681
1433041200000,224833,categoryid,1173
1433041200000,435395,790,n269880.000
1433041200000,184952,664,397563
1433041200000,39478,764,1285872
1433041200000,264217,227,1249027
1433041200000,329021,364,119989
1433041200000,455193,888,424328 581357
1433041200000,443127,761,769062
1433041200000,160884,335,287958
1433041200000,210788,159,519769
1433041200000,53503,759,769062
1433041200000,325918,112,679677
1433041200000,132311,575,807537 762925 1140179
1433041200000,446127,42,215243
1433041200000,460658,893,n12.000
1433041200000,91094,790,n64080.000
1433041200000,283564,441,n1680.000 1175087 n2400.000 424566
1433041200000,142133,678,380420
1433041200000,438084,202,919120 n3876135636.000
1433041200000,190987,222,n12.000
1433041200000,217452,839,342302
1433041200000,262053,619,n6000.000 1187104
1433041200000,445435,325,922402 304177
1433041200000,452711,888,442639 n7620.000 628176
1433041200000,233868,917,n126031044.000
1433041200000,451621,698,341599
1433041200000,16071,839,234027 543080
1433041200000,386351,600,769062
1433041200000,442912,776,984318
1433041200000,12479,888,1249027 n264.000 1175087 n228.000 1175087 592642 1115 1297729 n72.000 309206
1433041200000,91165,159,519769
1433041200000,284321,202,491638
1433041200000,132525,1036,1154859
1433041200000,62363,888,150169 727528 375545 1310452 n88800.000
1433041200000,218746,809,n2400.000 910945
