timestamp,itemid,property,value
1433041200000,61744,698,253511
1433041200000,356206,764,1285872
1433041200000,288297,678,922011 840490
1433041200000,412192,364,1287104
1433041200000,420837,159,519769
1433041200000,9729,159,519769
1433041200000,466315,636,162622 405769
1433041200000,14164,349,1116693
1433041200000,258885,553,769062
1433041200000,215356,28,150169 1037891
1433041200000,9375,19,n60.000 350726
1433041200000,208361,364,1099611
1433041200000,308172,227,868468 373898
1433041200000,177882,888,317685 194997
1433041200000,60128,329,311958 45447
1433041200000,57242,663,1297729 n48.000 1178208 n48.000 n60.000 606827
1433041200000,8064,631,n360.000 988555
1433041200000,121257,112,679677
1433041200000,7697,962,664227
1433041200000,95137,888,641987 n1022520.000
1433041200000,411101,28,150169 274770 79212
1433041200000,156949,888,121293
1433041200000,155043,888,335061
1433041200000,263031,566,n302.400 424566
1433041200000,92497,764,1285872
1433041200000,327865,451,1141052 n48.000
1433041200000,54443,839,838796
1433041200000,250075,6,650951 686540
1433041200000,231155,790,n7200.000
1433041200000,293483,available,0
1433041200000,307915,686,228613
1433041200000,79841,888,630215
1433041200000,30411,1009,769062
1433041200000,125963,684,n96.000
1433041200000,326853,631,n1200.000 988555
1433041200000,438613,categoryid,228
1433041200000,325114,776,878961
1433041200000,242719,888,616719 703408 86474
1433041200000,357388,400,n409.200 424566
1433041200000,325838,790,n16440.000
1433041200000,265870,6,1037891
1433041200000,444386,719,769062
1433041200000,434696,227,1115994
1433041200000,81077,956,769062
1433041200000,266069,available,0
1433041200000,63037,213,89372
1433041200000,448999,categoryid,1402
1433041200000,258584,790,n118560.000
1433041200000,362956,888,1051803 872889 n712318188.000
1433041200000,395115,categoryid,1509
1433041200000,352472,566,n720.000 424566
1433041200000,309166,112,679677
1433041200000,7712,888,140639 1026743
1433041200000,131443,283,341599 1101877 726612 1326020 886365 341599 1101877 525972 639502 59310 898004 30603 827578 1128577 242130 30603 162014 400605 108347 880027 653611 1291560 237874 790516 700463 827578 1177075 213576 732348 22510 1063717 159560 214314
1433041200000,105076,112,679677
1433041200000,112447,790,n28680.000
1433041200000,115041,935,769062
1433041200000,321677,934,638115
1433041200000,169500,935,963847
1433041200000,174759,917,571347
1433041200000,310181,839,1105798
1433041200000,434405,159,519769
1433041200000,363724,1090,769062
1433041200000,240341,0,669466 915944
1433041200000,36506,6,823435 945042
1433041200000,138399,776,247231
1433041200000,417264,28,150169 610517
1433041200000,94192,470,1297729 n240.000 1178208 n480.000 190776
1433041200000,405725,619,n9000.000 1187104
1433041200000,116893,283,513325 1020281 1262809 784088
1433041200000,274570,888,512573 1100188 758584 639502 496645 910059 1192877
1433041200000,323043,713,167743
1433041200000,61441,698,272253
1433041200000,446851,529,769062
1433041200000,343721,935,769062
1433041200000,292781,888,809078 407766 n51960.000
1433041200000,293832,28,150169 347158
1433041200000,195886,888,21552
1433041200000,358411,888,676986
1433041200000,40830,230,816598 43939
1433041200000,180464,698,980836 917806
1433041200000,259814,956,769062
1433041200000,431015,19,n120.000 350726 30603 832471
1433041200000,294415,790,n124080.000
1433041200000,342718,1036,726612
1433041200000,255865,202,771741 1318650
1433041200000,39788,400,n720.000 424566
1433041200000,418860,935,769062
1433041200000,159985,888,1320761 692527 n10176.000
1433041200000,216497,839,237822
1433041200000,344585,865,1116693
1433041200000,394729,6,1115994
1433041200000,451435,588,1186729 681805
1433041200000,8146,1037,769062
1433041200000,122827,179,769062
1433041200000,414671,364,1328744
1433041200000,444802,283,1091491 686540 212349 689933
1433041200000,18806,830,373898
1433041200000,179064,283,732176 1042990 364302 90712
1433041200000,134752,434,769062
1433041200000,170811,451,1141052 n48.000
1433041200000,82307,364,636472
1433041200000,39309,400,269011 n720.000 424566
1433041200000,306873,810,n1968.000
1433041200000,240613,6,452320 853231
1433041200000,346646,566,269011 n780.000 424566
1433041200000,151191,689,471783 827388
1433041200000,201486,227,9705
1433041200000,282249,506,1183720 1284577 1235412
1433041200000,329618,235,1277294
1433041200000,294625,246,n1344.000
1433041200000,330503,6,162014 1157517
1433041200000,79380,available,0
1433041200000,268415,689,150169 683159
1433041200000,72648,159,519769
1433041200000,10889,available,1
1433041200000,421272,888,789247 160448
1433041200000,62144,839,1145701
1433041200000,10009,283,273234 212349 34511 150169 460346 630194 148470
1433041200000,217914,451,1141052 n48.000
1433041200000,413783,713,584147
1433041200000,406872,720,769062
1433041200000,401304,776,1093315
1433041200000,447925,790,n23880.000
1433041200000,275040,1050,769062
1433041200000,395982,790,n5100.000
1433041200000,279755,112,679677
1433041200000,392042,888,777132 717520 891852 770436 n240.000
1433041200000,125288,867,1322342 279955
1433041200000,310564,283,1325631 540894 n48.000 347454 30603 459299 726714 157939 718248 94244 285545 978441 150169 210500 891946 247166 1128577 777000 261772 309206 280874 610517 148839 582690 609859 30603 851399 21488 85384 1128577 148839 1152348 340043 118788
1433041200000,26513,838,1116693
1433041200000,213255,available,0
1433041200000,391666,619,n3840.000 1187104
1433041200000,107747,categoryid,3
1433041200000,447376,839,1034258
1433041200000,1699,375,992329
1433041200000,122632,categoryid,642
1433041200000,333960,962,664227
1433041200000,450424,764,1285872
1433041200000,382558,235,1262216
1433041200000,413279,558,1322342 150169 1139669
1433041200000,450370,202,413403
1433041200000,372705,839,965465
1433041200000,316064,928,769062
1433041200000,289305,558,1322342 150169 1139669
1433041200000,247489,159,519769
1433041200000,3449,790,n43068.000
1433041200000,242915,categoryid,1179
1433041200000,21246,1097,n708.000 655992
1433041200000,426619,1066,n397.200 424566
1433041200000,433339,283,162014 193239 98962 908253 373953 n36.000 416572 1211502 98962 908253 373953 n36.000 224903 1051562 30603 983704 162014 193239 811734 1214727 871060 19090 654986 269774 621351 245813 136817 175571 537358 42172 1292442 30603 170425 875809
1433041200000,262209,227,402775 402775 237874 1262412
1433041200000,70477,764,1285872
1433041200000,283093,550,769062
1433041200000,30878,283,571547 1031524 840490 1304098
1433041200000,186151,776,1221971
1433041200000,4736,364,220673
1433041200000,460252,227,245617
1433041200000,393426,283,460346 630194 1122 802231 1001553
1433041200000,373272,398,308950
1433041200000,344895,6,1101397
1433041200000,345466,112,679677
1433041200000,128828,888,637277 n4068126096.000
1433041200000,428180,348,726714 n24.000 1128577 n12.000
1433041200000,83421,764,1285872
1433041200000,93639,227,1043928 1274614
1433041200000,397443,1081,769062
1433041200000,234795,515,n96.000
1433041200000,272022,410,769062
1433041200000,48973,283,1090933 n488568.000
1433041200000,237329,364,1208445
1433041200000,171276,227,1214748 853231
1433041200000,5072,839,367680
1433041200000,113780,204,992862 951748 1011636 1297543
1433041200000,185866,981,769062
1433041200000,451455,830,373898 1277294
1433041200000,434379,839,1216899 565839
1433041200000,384610,243,809594
1433041200000,361903,928,59972
1433041200000,68349,227,1088309
1433041200000,149182,19,1297729 n60.000 350726 30603 832471
1433041200000,282330,784,n12.000 686768
1433041200000,339861,159,519769
1433041200000,357537,561,769062
1433041200000,178403,678,1293886
1433041200000,175459,917,620112
1433041200000,56672,971,769062
1433041200000,59419,available,0
1433041200000,435108,28,150169 610517
1433041200000,338204,764,1285872
1433041200000,157933,888,194803
1433041200000,188914,546,769062
1433041200000,360055,159,519769
1433041200000,458344,227,1101397 150169 1177237
1433041200000,251032,30,769062
1433041200000,395019,46,769062
1433041200000,251033,908,752525
1433041200000,209422,available,1
1433041200000,130897,6,1283144 353870
1433041200000,306738,213,1121373
1433041200000,155000,1097,n240.000 655992
1433041200000,229774,942,n37.200 940238
1433041200000,38645,categoryid,342
1433041200000,44362,961,956927
1433041200000,101393,917,1148880 1073002
1433041200000,238570,available,0
1433041200000,39220,9,554317
1433041200000,1372,202,1247872 1188705
1433041200000,70200,790,n2400.000
1433041200000,149818,888,340131 132734 30603 1016879
1433041200000,404527,921,644350 1257525
1433041200000,65794,38,769062
1433041200000,31423,888,1264150 1243553
1433041200000,121598,852,1116693
1433041200000,80655,888,232958 610800 751608
1433041200000,260521,202,140639 669790
1433041200000,274331,839,37111
1433041200000,285884,962,664227
1433041200000,88250,available,0
1433041200000,323116,566,n334.800 424566
1433041200000,11036,839,1258773 673496
1433041200000,16606,678,129564
1433041200000,17710,470,769062
1433041200000,53704,678,1093963 61360
1433041200000,101424,764,1285872
1433041200000,403925,74,769062
1433041200000,379984,6,1319279 920988
1433041200000,403723,719,n12.000 593897
1433041200000,205573,790,n3420.000
1433041200000,447061,28,150169 610517
1433041200000,252741,790,n215880.000
1433041200000,456082,854,1266366
1433041200000,271016,categoryid,414
1433041200000,325829,790,n9480.000
1433041200000,458086,28,150169 610517
1433041200000,42872,962,664227
1433041200000,372617,686,610834
1433041200000,359827,283,452320 853231 966692 833027 1069236 565678 748040
1433041200000,375634,790,n56280.000
1433041200000,446503,6,1037891
1433041200000,159468,888,150169 257131 778526 302615 n12.000 416431
1433041200000,146288,569,n12.000
1433041200000,172323,888,572050 1107526 872268 279913 824508
1433041200000,235217,698,571547
1433041200000,303644,1092,291010
1433041200000,251182,707,769062
1433041200000,269783,227,316731
1433041200000,258226,888,866645 395580 203154 747615 992862 1138995 1284577 1333923 1284577 n21.600 1135780 1284577 n24.000 1187104 821595 661116 1257525 1284577 n3840.000 1187104 1284577 992862 695898 n37800.000 1284577 670753 n84.000 685584 789585 n768.000 535229 1284577 1298303
1433041200000,52653,348,n24.000 1128577 n12.000
1433041200000,89136,189,117221
1433041200000,209501,698,1037891
1433041200000,361020,40,769062
1433041200000,130846,888,864259 n2292.000
1433041200000,75592,678,319115
1433041200000,111823,202,610517 237874 521715 323142
1433041200000,174008,689,150169 425834
1433041200000,413602,928,769062
1433041200000,387266,227,1037891
1433041200000,435134,107,769062
1433041200000,351968,available,0
1433041200000,364371,45,1067552
1433041200000,257695,764,1285872
1433041200000,248829,888,234027 399170
1433041200000,47396,917,1103979
1433041200000,345823,776,309510
1433041200000,59212,215,237874 561115
1433041200000,150602,369,488660
1433041200000,408273,283,1314495 286484 770436 n41040.000 253573
1433041200000,201040,914,1211502
1433041200000,465773,1036,1154859
1433041200000,270377,888,622363
1433041200000,253948,790,n9240.000
1433041200000,391580,available,0
1433041200000,2942,888,150169 727528 842255 263128 n2136.000 879875 86628 518066 n3600.000 786769
1433041200000,453077,202,1066164 n3600.000
1433041200000,331717,888,899236 439693
1433041200000,406772,1092,291010
1433041200000,52989,839,82777
1433041200000,127895,698,571547
1433041200000,285415,888,362953 812080
1433041200000,221661,153,n12.000
1433041200000,332262,202,311739 49512 452819 173467
1433041200000,47679,681,769062
1433041200000,187027,33,1128577 1000087 421694
1433041200000,89688,227,887448 174342
1433041200000,316993,159,519769
1433041200000,318190,159,519769
1433041200000,442508,available,0
1433041200000,455786,189,n61.200 819637 843956
1433041200000,25370,categoryid,1233
1433041200000,316251,98,n192.000 1169762
1433041200000,290799,807,140286
1433041200000,165589,available,1
1433041200000,416100,941,1222596 150169 869544
1433041200000,355328,790,n19080.000
1433041200000,16763,6,49793 336598
1433041200000,348847,681,892470 349888
1433041200000,197332,839,197472
1433041200000,361443,636,162622 1033990
1433041200000,217303,159,519769
1433041200000,150443,400,n96.000
1433041200000,291601,71,459110 639502 861162
1433041200000,97258,790,n36960.000
1433041200000,363844,917,n257016.000
1433041200000,357955,1036,396030
1433041200000,415524,790,n109680.000
1433041200000,293288,713,1299206 524601 717075 374569 1218308 n2400.000 495356
1433041200000,11067,available,1
1433041200000,252842,61,310016
1433041200000,434177,112,679677
1433041200000,143487,available,0
1433041200000,323915,506,228985
1433041200000,132301,888,1016996
1433041200000,48381,202,1127428
1433041200000,208381,159,519769
1433041200000,429358,931,814297 670753 114844 685584
1433041200000,853,888,103971 1298542
1433041200000,459429,776,611933
1433041200000,448556,807,140286
1433041200000,446337,451,1141052 n36.000
1433041200000,353409,686,769062
1433041200000,376417,764,1285872
1433041200000,347315,71,1209455
1433041200000,189769,38,769062
1433041200000,358262,678,922011 840490
1433041200000,1119,839,218177
1433041200000,214223,364,314966
1433041200000,422637,602,410412 465575 1164666
1433041200000,375832,839,710641
1433041200000,427105,529,769062
1433041200000,341574,categoryid,1635
1433041200000,255441,categoryid,342
1433041200000,353653,112,679677
1433041200000,162439,698,367735
1433041200000,292319,709,830186 457060
1433041200000,332485,686,769062
1433041200000,305818,689,150169 108779
1433041200000,448300,1092,291010
1433041200000,258307,28,150169 1037891
1433041200000,85914,6,153715 484436
1433041200000,125500,678,508476
1433041200000,450566,917,1312609
1433041200000,443016,764,1285872
1433041200000,273428,678,286312
1433041200000,460540,227,377560
1433041200000,421886,663,1297729 n48.000 n60.000 1178208 n60.000 606827
1433041200000,127518,689,150169 324703 79212
1433041200000,311008,776,505584
1433041200000,320322,available,1
1433041200000,375743,496,556268
1433041200000,137057,730,769062
1433041200000,273051,28,150169 610517
1433041200000,341730,962,664227
1433041200000,308923,776,1043737
1433041200000,204592,47,910059
1433041200000,454105,719,1001974 593897
1433041200000,295054,917,1273783
1433041200000,75937,348,452320 853231
1433041200000,226917,917,611540
1433041200000,463832,159,519769
1433041200000,131721,776,848032
1433041200000,21014,281,n12000.000 786769
1433041200000,121722,112,679677
1433041200000,151038,790,n122160.000
1433041200000,245062,704,1249390
1433041200000,335826,112,679677
1433041200000,361151,202,66284
1433041200000,13233,230,769062 1312959
1433041200000,101085,961,1291869 1282842
1433041200000,325689,available,0
1433041200000,270508,580,769062
1433041200000,368028,917,194838
1433041200000,345826,480,1133979
1433041200000,319118,8,769062
1433041200000,138185,available,0
1433041200000,178401,230,178989 1128577 491017 1182824
1433041200000,456931,790,n13440.000
1433041200000,365155,112,679677
1433041200000,132,364,595052
1433041200000,272433,698,316731
1433041200000,387078,915,320245 45447 703408 505888
1433041200000,85905,663,n207.600
1433041200000,309858,6,1308244
1433041200000,400637,available,1
1433041200000,79347,451,1141052 n25.200
1433041200000,466413,776,1168427
1433041200000,405895,888,1130936 583096 451687
1433041200000,143733,202,205303 35975 25653
1433041200000,174331,698,1037891
1433041200000,32820,227,1132099
1433041200000,278235,available,0
1433041200000,61343,400,n600.000 424566
1433041200000,180987,283,515573 1259877 424228 397550 140463 515573 237874 1032719 230317 792237 737006 808151 562814 549750 610340 205513 1128577 333089 1057795 30603 562814 230420
1433041200000,179016,119,18800
1433041200000,297484,790,n30960.000
1433041200000,105523,624,1009910
1433041200000,430090,776,657887
1433041200000,89510,364,893016
1433041200000,324876,719,313347 593897
1433041200000,208262,202,917171 388150
1433041200000,220729,935,769062
1433041200000,172158,202,1237771 n60.000
1433041200000,31277,813,769062
1433041200000,212989,categoryid,126
1433041200000,57702,832,n28.800 1135780
1433041200000,197937,364,479786
1433041200000,435776,790,n51120.000
1433041200000,95757,888,372582 927741 285251 635956 780645
1433041200000,410724,956,769062
1433041200000,192543,663,n207.600
1433041200000,276942,689,150169 1002405
1433041200000,449677,839,1180441
1433041200000,45233,469,769062
1433041200000,191510,846,769062
1433041200000,162840,468,769062
1433041200000,249618,790,n45240.000
1433041200000,196688,663,n159.600
1433041200000,15196,678,219473
1433041200000,454444,790,n265500.000
1433041200000,203865,698,1249027
1433041200000,66441,364,468586
1433041200000,240921,653,178989 1128577 491017 1182824 769062
1433041200000,14231,324,n72.000 639502 n96.000 190776
1433041200000,191551,790,n28320.000
1433041200000,269941,698,420115
1433041200000,254686,839,1145779 153900
1433041200000,362029,6,463233 1157517
1433041200000,306564,544,992862 1314525
1433041200000,359094,888,1182651 n36.000
1433041200000,379913,888,166928
1433041200000,58620,776,638872
1433041200000,243578,299,n522.000 424566 628176 n282.000 424566 628176 n60.000 190776
1433041200000,386550,775,1116693
1433041200000,11878,109,907802
1433041200000,255916,available,1
1433041200000,205193,1036,1154859
1433041200000,1946,506,n6204.000
1433041200000,303571,available,1
1433041200000,229650,159,519769
1433041200000,157921,38,769062
1433041200000,414808,846,769062
1433041200000,431245,6,283258
1433041200000,241233,119,1096229
1433041200000,113931,227,243135
1433041200000,117217,112,679677
1433041200000,73400,917,68916 639502 n1500.000 1107526
1433041200000,262366,689,150169 274770 79212
1433041200000,24750,283,571547 305166 1018392
1433041200000,40964,112,679677
1433041200000,299051,686,915143
1433041200000,116825,888,333941 357377 997790 639502 534169 910059 286484
1433041200000,275992,971,769062
1433041200000,127785,764,1285872
1433041200000,220058,422,769062
1433041200000,463563,978,17670
1433041200000,251262,888,1191364 408523
1433041200000,432526,335,287958
1433041200000,372235,888,1095303 335718 54406 831479 558443 353760 n18.000 1135780 1284577 n121.200 1284577 n23040.000 628176 n14400.000 404258 1284577 n24.000 1187104 1284577 1186729 769062 1284577 640643 n3840.000 1284577 1141052 n48.000 288796 1284577 414047 1078259 n49.200
1433041200000,296225,764,1285872
1433041200000,463065,928,769062
1433041200000,196638,581,472016
1433041200000,414076,689,150169 1002405
1433041200000,90818,790,n15840.000
1433041200000,202254,698,571547
1433041200000,401441,1066,n37.200 424566
1433041200000,237561,839,280110
1433041200000,107654,159,519769
1433041200000,67889,917,291047
1433041200000,181171,978,1066164
1433041200000,308036,364,255464
1433041200000,451574,790,n111840.000
1433041200000,260294,364,712434
1433041200000,219045,810,1299781
1433041200000,320515,38,769062
1433041200000,231810,920,754548
1433041200000,433773,202,1046741
1433041200000,197535,202,1232830 925688 638666 1070852 321954 143184
1433041200000,244316,888,197806 13076 185229 n280.800 424566 784581 1297729 n24.000 350726 30603 832471
1433041200000,176867,6,922782 31884
1433041200000,209083,available,0
1433041200000,247799,776,854481
1433041200000,231219,686,610834
1433041200000,223553,available,0
1433041200000,141708,159,519769
1433041200000,414991,888,274112 n4800.000 1169762 498091 1169762 653281 1169762 359382
1433041200000,404687,917,534551 1034464 702727
1433041200000,9374,6,452320 853231
1433041200000,346114,1041,769062
1433041200000,122556,689,150169 610517
1433041200000,74311,846,769062
1433041200000,38428,categoryid,1364
1433041200000,254731,917,6852
1433041200000,8816,942,769062
1433041200000,38121,797,1315096
1433041200000,47561,451,769062
1433041200000,7982,6,882006 768453
1433041200000,95817,451,1141052 n36.000
1433041200000,147842,686,769062
1433041200000,265564,364,1084967
1433041200000,69941,available,1
1433041200000,146398,6,1235560
1433041200000,53724,776,572437
1433041200000,396611,764,1285872
1433041200000,336923,553,769062
1433041200000,382997,283,452320 853231 57194 597642
1433041200000,283506,917,n687941244.000
1433041200000,316534,159,519769
1433041200000,428025,888,1322021 512411 243803 897838 n6000.000 1187104 n64800.000 21263
1433041200000,250137,928,999696
1433041200000,207140,6,452320 853231
1433041200000,223922,202,140639 977122
1433041200000,10590,960,769062
1433041200000,401606,962,664227
1433041200000,156908,566,269011 n780.000 424566
1433041200000,258493,293,769062
1433041200000,402826,227,482984 1065616
1433041200000,380468,529,769062
1433041200000,264708,888,261522
1433041200000,56438,689,150169 683159
1433041200000,250194,available,1
1433041200000,385807,1066,n546.000 424566
1433041200000,305200,46,769062
1433041200000,402063,112,679677
1433041200000,455960,categoryid,844
1433041200000,91962,398,853957
1433041200000,374493,available,1
1433041200000,452820,961,400004
1433041200000,7075,839,212349
1433041200000,239335,678,806555
1433041200000,324980,776,508439
1433041200000,4931,698,188678 1095950 58077 22871
1433041200000,124507,112,679677
1433041200000,13012,283,628374 24927 459906 136475 445616 611917 353870 445616 1200257 1019257 484436 1128577 474341 1085228 1182824 907971 857932 1158829 30603 260167 148839 849506 1246092 30603 5041 487760
1433041200000,371974,888,879868
1433041200000,440415,112,679677
1433041200000,336933,364,946686
1433041200000,188621,available,0
1433041200000,412320,38,769062
1433041200000,386146,839,764057
1433041200000,50611,839,n560.400 1144008
1433041200000,458489,790,n62400.000
1433041200000,117261,776,807691
1433041200000,349503,6,188678 1095950 58077 150169 22871
1433041200000,464322,790,n24000.000
1433041200000,391862,698,1263524
1433041200000,435118,917,1162789
1433041200000,11727,631,n600.000 988555
1433041200000,35835,928,206386
1433041200000,105522,602,618514 980588
1433041200000,313532,575,n56286948878028.000
1433041200000,160456,720,n24000.000 10317
1433041200000,403769,663,n168.000
1433041200000,391053,102,n60.000 807959
1433041200000,433171,888,83505
1433041200000,87190,764,1285872
1433041200000,243763,202,804674 682066 761122
1433041200000,184636,441,n960.000
1433041200000,223203,790,n38160.000
1433041200000,91166,839,1019976
1433041200000,107279,283,66094 1318713 1322013
1433041200000,13181,698,1088309
1433041200000,138439,categoryid,1483
1433041200000,368147,451,1141052 n48.000
1433041200000,389230,544,410412 465575 1164666 625815 n67800.000
1433041200000,160459,689,150169 108779
1433041200000,285239,283,46505 703408 40169 646092 1310760 46505 703408 40169 646092 50628 639502 5041 773778 79304 93824 30603 59310 718248 1020770 188678 588923 229175 317157 30603 394313 658406 1322342 734273 653611 93792 94244 n48.000 318029 21488 615344 483303
1433041200000,233585,1066,n1020.000 424566
1433041200000,43996,917,n698664.000
1433041200000,153418,159,519769
1433041200000,383027,888,533747
1433041200000,164397,283,1010443 150169 278891 253957 n9628068.000 132466 46221 1010443 253957 376489 157939 918801 246737 807759 835736 1198896 16970 718248 857932 801397 30603 561683 615215 150169 961310 16718 237874 1258562 150169 23329
1433041200000,328792,400,n2820.000
1433041200000,127069,888,64953 947564 393949
1433041200000,277543,468,341968
1433041200000,164751,categoryid,1006
1433041200000,123665,available,0
1433041200000,243515,790,n57960.000
1433041200000,99478,928,981281
1433041200000,86387,790,n4320.000
1433041200000,323562,839,682142
1433041200000,16328,112,679677
1433041200000,333118,698,1037547
1433041200000,324304,776,788127
1433041200000,446755,30,769062
1433041200000,456592,227,1065616 703408 1037495
1433041200000,414407,678,1164476
1433041200000,14117,6,452320 853231
1433041200000,197522,1036,1154859
1433041200000,41151,28,150169 435459 16718
1433041200000,26298,790,n48096.000
1433041200000,210229,790,n61200.000
1433041200000,271169,830,373898
1433041200000,13487,839,459906
1433041200000,325614,159,519769
1433041200000,435461,227,1322342 150169 1139669
1433041200000,110652,790,n138480.000
1433041200000,87825,931,814297 670753 n96.000 808585
1433041200000,163375,581,769062
1433041200000,259137,962,664227
1433041200000,285620,available,0
1433041200000,130434,38,769062
1433041200000,396985,451,1141052 n48.000
1433041200000,261077,698,922782
1433041200000,433645,378,1186729 681805 612841
1433041200000,23833,790,n95520.000
1433041200000,316633,776,156847
1433041200000,154008,227,505421 945042
1433041200000,59634,758,n12.000 1187104
1433041200000,386728,807,370498 140286 1277294
1433041200000,252198,686,769062
1433041200000,346468,575,365853 5685
1433041200000,417408,678,270932
1433041200000,246377,758,n72.000 1187104
1433041200000,443221,1000,871215 1022520
1433041200000,176132,405,553394
1433041200000,354087,764,1285872
1433041200000,24664,46,769062
1433041200000,178272,704,1154859
1433041200000,41291,28,150169 610517
1433041200000,441352,790,n32388.000
1433041200000,448330,441,n144.000
1433041200000,57033,972,306438
1433041200000,363161,293,769062
1433041200000,234016,917,1015829 888666 n48.000 415867 688227
1433041200000,127617,202,934222
1433041200000,164785,46,769062
1433041200000,313634,available,0
1433041200000,325346,categoryid,47
1433041200000,453964,202,768312
1433041200000,116700,categoryid,1172
1433041200000,196489,960,769062
1433041200000,170594,348,490744
1433041200000,39886,159,519769
1433041200000,256685,1090,1041261
1433041200000,49193,1066,n180.000 424566 639502 n300.000 424566
1433041200000,417499,186,769062
1433041200000,211649,888,460835 661102 1186610 150169 1175087 1057599
1433041200000,4909,550,769062
1433041200000,156989,available,1
1433041200000,257679,685,n1296.000
1433041200000,431039,928,1153879
1433041200000,301320,917,117723
1433041200000,272567,59,750871 1099083 110091 1042438
1433041200000,135460,348,1101397
1433041200000,242539,764,1285872
1433041200000,414765,602,663779
1433041200000,255930,619,769062
1433041200000,274124,678,345552
1433041200000,446348,917,508587 n4716.000 922011 748040
1433041200000,7777,982,769062
1433041200000,71367,228,1116693
1433041200000,167518,631,n360.000 988555
1433041200000,448101,976,n18.000 1135780
1433041200000,331435,790,n12720.000
1433041200000,272855,124,1062064
1433041200000,423562,698,210045
1433041200000,370444,293,769062
1433041200000,167487,696,717520 1240261
1433041200000,87322,96,n192.000
1433041200000,431716,776,1248699
1433041200000,413727,888,761115 1239540
1433041200000,179296,107,769062
1433041200000,384066,348,1047879 1065616
1433041200000,263223,1036,1154859
1433041200000,337388,790,n4440.000
1433041200000,449905,888,56124
1433041200000,444986,364,83207
1433041200000,284557,888,1271997
1433041200000,165672,988,769062
1433041200000,334909,47,910059
1433041200000,14154,753,769062
1433041200000,215618,917,n4137660.000
1433041200000,364734,981,461884 68184
1433041200000,96702,28,150169 610517
1433041200000,216284,977,n15120.000 337002
1433041200000,9885,764,1285872
1433041200000,134869,790,n38760.000
1433041200000,115440,962,664227
1433041200000,133248,888,92258
1433041200000,65269,202,762846
1433041200000,232386,28,150169 610517
1433041200000,170867,364,235557
1433041200000,175672,124,814048
1433041200000,286975,6,375559
1433041200000,136474,364,1206428
1433041200000,31467,689,150169 610517
1433041200000,206517,663,n187.200
1433041200000,252727,642,98606 474154 892470 1173270 888666
1433041200000,128274,698,780351
1433041200000,256686,434,769062
1433041200000,46466,888,193365 237874 1254784 1181691 784581 1297729 n36.000 350726 30603 832471
1433041200000,323967,202,1090494
1433041200000,281691,98,n216.000 1169762
1433041200000,363860,888,829374
1433041200000,418878,566,269011 n780.000 424566
1433041200000,100299,categoryid,1545
1433041200000,160506,961,69818
1433041200000,169650,790,n124800.000
1433041200000,89988,558,640322
1433041200000,43146,122,769062
1433041200000,62669,689,150169 683159
1433041200000,303612,302,769062
1433041200000,261588,25,1211562
1433041200000,304792,917,783128 n6180.000 260698 n180.000 71338
1433041200000,140595,480,59972
1433041200000,403793,available,0
1433041200000,265960,698,1249027
1433041200000,368797,790,n219000.000
1433041200000,86783,698,555796
1433041200000,127655,698,571547
1433041200000,203289,888,1330760 130522 934072
1433041200000,255017,283,440811 496054 868939 150169 820477 437265 693423 898004 30603 1266913 1088309 213666 143184 1297729 734913 574612 496054 117991 108347 161652 150169 780351 820477 437265 693423 1088309 602098 653611 1266913 30603 634625 986284 558744 30603 30603
1433041200000,137866,227,23569
1433041200000,151643,categoryid,220
1433041200000,300103,101,769062
1433041200000,207315,839,267733
1433041200000,349483,888,738820
1433041200000,179228,978,17670
1433041200000,124669,94,769062
1433041200000,40511,719,n132.000 30603 593601 593897
1433041200000,298527,74,769062
1433041200000,165103,686,769062
1433041200000,163675,719,n132.000 30603 593601 593897
1433041200000,263195,790,n42240.000
1433041200000,423388,202,797383
1433041200000,72103,101,769062
1433041200000,301563,790,n8400.000
1433041200000,128744,839,910491
1433041200000,427028,529,769062
1433041200000,259188,202,485898
1433041200000,308998,283,505421 945042 n42.000 974927 1033025 1111766
1433041200000,349712,888,495172 813882 249607
1433041200000,69525,159,519769
1433041200000,315183,293,769062
1433041200000,328343,159,519769
1433041200000,458029,159,519769
1433041200000,140001,839,1138724
1433041200000,343553,available,0
1433041200000,327295,678,977205
1433041200000,55839,764,1285872
1433041200000,325382,841,1302691 318063 n24.000 242498
1433041200000,15954,227,188678 1225619
1433041200000,282025,364,69267
1433041200000,44197,categoryid,1038
1433041200000,289959,888,n8436768.000
1433041200000,149740,33,1128577 1000087 421694
1433041200000,266228,364,1273453
1433041200000,424235,490,162165
1433041200000,153415,888,128748 90993 n687740736.000 992862 951748 103615 1284577 63493 1284577 n27.600 1135780 1284577 n96.000 1187104 1319429 661116 1257525 1284577 n12000.000 1187104 1284577 618514 980588 1123676 1284577 670753 n96.000 1284577 1169991
1433041200000,156018,1036,396030
1433041200000,451795,382,769062
1433041200000,447198,364,828588
1433041200000,340280,19,n120.000 350726
1433041200000,306190,available,1
1433041200000,437323,678,1023571
1433041200000,429221,159,519769
1433041200000,127295,830,373898
1433041200000,136240,698,188678 31884
1433041200000,163235,6,619728
1433041200000,41513,202,1051803 1110677 n712120176.000
1433041200000,63828,888,306676 707548
1433041200000,172257,689,150169 1002405
1433041200000,324904,6,985131
1433041200000,403390,300,28384
1433041200000,107892,159,519769
1433041200000,260230,6,1115994
1433041200000,97076,141,769062
1433041200000,362146,281,n480000.000 786769
